algorithm,lambda,episode,return,steps,success,epsilon,wall_hits,penalty_entries,gate_blocks,seed,lambda_label
sarsa_lambda,0.0,142,-223.09000000000006,441,0,0.6681977027611844,75,0,0,35,lambda=0.0
sarsa_lambda,0.0,143,-231.43,423,1,0.6663032240242392,91,14,2,35,lambda=0.0
sarsa_lambda,0.0,144,-264.35,441,0,0.6644141165264797,86,3,0,35,lambda=0.0
sarsa_lambda,0.0,145,-45.11999999999982,213,1,0.6625303650393312,53,6,0,35,lambda=0.0
sarsa_lambda,0.0,146,-128.04999999999978,366,1,0.6606519543773954,82,5,0,35,lambda=0.0
sarsa_lambda,0.0,147,-331.9900000000009,441,0,0.6587788693983282,140,1,0,35,lambda=0.0
sarsa_lambda,0.0,148,-217.37000000000015,441,0,0.6569110950027165,73,0,0,35,lambda=0.0
sarsa_lambda,0.0,149,51.08000000000003,117,1,0.6550486161339576,22,2,1,35,lambda=0.0
sarsa_lambda,0.0,150,-312.13999999999976,441,0,0.6531914177781369,105,6,0,35,lambda=0.0
sarsa_lambda,0.0,151,19.760000000000076,135,1,0.6513394849639081,39,3,0,35,lambda=0.0
sarsa_lambda,0.0,152,-9.209999999999994,205,1,0.6494928027623713,43,2,0,35,lambda=0.0
sarsa_lambda,0.0,153,-133.74999999999972,395,1,0.6476513562869529,75,5,0,35,lambda=0.0
sarsa_lambda,0.0,154,-46.599999999999866,255,1,0.6458151306932863,65,2,0,35,lambda=0.0
sarsa_lambda,0.0,155,-231.22000000000017,441,0,0.6439841111790915,77,2,0,35,lambda=0.0
sarsa_lambda,0.0,156,-40.25999999999992,243,1,0.642158282984056,56,3,1,35,lambda=0.0
sarsa_lambda,0.0,157,-16.07999999999997,193,1,0.640337631389716,49,3,0,35,lambda=0.0
sarsa_lambda,0.0,158,34.51999999999997,120,1,0.6385221417193374,25,4,1,35,lambda=0.0
sarsa_lambda,0.0,159,-258.47000000000025,441,0,0.6367117993377978,89,2,0,35,lambda=0.0
sarsa_lambda,0.0,160,-269.3300000000006,441,0,0.6349065896514684,87,4,0,35,lambda=0.0
sarsa_lambda,0.0,161,-270.2900000000003,441,0,0.6331064981080963,71,9,0,35,lambda=0.0
sarsa_lambda,0.0,162,45.47000000000001,114,1,0.6313115101966873,36,1,0,35,lambda=0.0
sarsa_lambda,0.0,163,-72.3699999999999,258,1,0.6295216114473888,80,2,0,35,lambda=0.0
sarsa_lambda,0.0,164,-229.68000000000012,441,0,0.6277367874313733,79,0,0,35,lambda=0.0
sarsa_lambda,0.0,165,-292.2200000000003,441,0,0.625957023760722,91,6,0,35,lambda=0.0
sarsa_lambda,0.0,166,-106.6099999999998,304,1,0.6241823060883088,62,9,0,35,lambda=0.0
sarsa_lambda,0.0,167,-137.58999999999986,383,1,0.6224126201076847,78,5,1,35,lambda=0.0
sarsa_lambda,0.0,168,-79.68999999999978,274,1,0.6206479515529625,75,2,1,35,lambda=0.0
sarsa_lambda,0.0,169,-1.2499999999999574,188,1,0.6188882861987015,50,1,0,35,lambda=0.0
sarsa_lambda,0.0,170,-147.37000000000046,397,1,0.6171336098597933,80,7,1,35,lambda=0.0
sarsa_lambda,0.0,171,28.539999999999992,130,1,0.6153839083913472,23,5,1,35,lambda=0.0
sarsa_lambda,0.0,172,-305.8600000000004,441,0,0.613639167688576,85,11,0,35,lambda=0.0
sarsa_lambda,0.0,173,-167.36999999999978,394,1,0.6118993736866828,86,4,2,35,lambda=0.0
sarsa_lambda,0.0,174,-157.3999999999997,393,1,0.610164512360747,101,3,0,35,lambda=0.0
sarsa_lambda,0.0,175,-310.8700000000001,441,0,0.6084345697256118,94,9,0,35,lambda=0.0
sarsa_lambda,0.0,176,40.22999999999999,124,1,0.6067095318357711,32,2,0,35,lambda=0.0
sarsa_lambda,0.0,177,-178.04000000000036,342,1,0.6049893847852573,100,9,0,35,lambda=0.0
sarsa_lambda,0.0,178,-70.90999999999978,315,1,0.6032741147075288,65,3,0,35,lambda=0.0
sarsa_lambda,0.0,179,-25.909999999999812,221,1,0.6015637077753587,63,1,0,35,lambda=0.0
sarsa_lambda,0.0,180,-269.0000000000004,441,0,0.5998581502007234,81,5,0,35,lambda=0.0
sarsa_lambda,0.0,181,-10.429999999999993,196,1,0.5981574282346906,42,3,2,35,lambda=0.0
sarsa_lambda,0.0,182,-220.75000000000003,441,0,0.5964615281673098,71,1,0,35,lambda=0.0
sarsa_lambda,0.0,183,-223.7500000000002,441,0,0.5947704363275005,75,1,0,35,lambda=0.0
sarsa_lambda,0.0,184,-259.4500000000006,441,0,0.5930841390829427,83,4,0,35,lambda=0.0
sarsa_lambda,0.0,185,2.639999999999972,181,1,0.5914026228399668,37,3,0,35,lambda=0.0
sarsa_lambda,0.0,186,-219.13,441,0,0.5897258740434443,73,0,0,35,lambda=0.0
sarsa_lambda,0.0,187,-103.23999999999988,299,1,0.5880538791766781,61,8,0,35,lambda=0.0
sarsa_lambda,0.0,188,36.23999999999998,133,1,0.5863866247612937,37,1,0,35,lambda=0.0
sarsa_lambda,0.0,189,-217.60000000000025,441,0,0.5847240973571305,74,0,0,35,lambda=0.0
sarsa_lambda,0.0,190,-130.73999999999978,370,1,0.583066283562134,65,7,1,35,lambda=0.0
sarsa_lambda,0.0,191,-188.73000000000008,441,0,0.5814131700122466,53,0,0,35,lambda=0.0
sarsa_lambda,0.0,192,-155.70000000000022,403,1,0.5797647433813012,87,7,0,35,lambda=0.0
sarsa_lambda,0.0,193,67.33000000000003,103,1,0.5781209903809128,23,1,0,35,lambda=0.0
sarsa_lambda,0.0,194,-74.25999999999975,291,1,0.5764818977603718,44,8,1,35,lambda=0.0
sarsa_lambda,0.0,195,-249.89000000000007,441,0,0.5748474523065371,67,7,0,35,lambda=0.0
sarsa_lambda,0.0,196,-262.89000000000016,441,0,0.5732176408437296,87,3,0,35,lambda=0.0
sarsa_lambda,0.0,197,-242.49000000000015,441,0,0.5715924502336259,80,2,0,35,lambda=0.0
sarsa_lambda,0.0,198,-353.3500000000004,441,0,0.5699718673751526,98,10,0,35,lambda=0.0
sarsa_lambda,0.0,199,0.6400000000000006,135,1,0.5683558792043806,42,5,1,35,lambda=0.0
sarsa_lambda,0.0,200,74.82000000000002,115,1,0.5667444726944194,13,2,0,35,lambda=0.0
sarsa_lambda,0.0,201,-59.85999999999994,273,1,0.5651376348553129,45,4,2,35,lambda=0.0
sarsa_lambda,0.0,202,60.860000000000014,88,1,0.5635353527339337,18,4,0,35,lambda=0.0
sarsa_lambda,0.0,203,-360.7600000000006,441,0,0.5619376134138796,96,16,0,35,lambda=0.0
sarsa_lambda,0.0,204,-209.22000000000025,441,0,0.5603444040153691,59,2,0,35,lambda=0.0
sarsa_lambda,0.0,205,-30.429999999999936,208,1,0.5587557116951372,56,3,0,35,lambda=0.0
sarsa_lambda,0.0,206,27.749999999999943,150,1,0.5571715236463324,26,3,0,35,lambda=0.0
sarsa_lambda,0.0,207,-254.43000000000052,441,0,0.5555918270984131,91,2,0,35,lambda=0.0
sarsa_lambda,0.0,208,-203.98000000000008,441,0,0.5540166093170455,64,0,0,35,lambda=0.0
sarsa_lambda,0.0,209,-173.41999999999985,441,0,0.5524458576039994,45,0,0,35,lambda=0.0
sarsa_lambda,0.0,210,-266.70000000000016,441,0,0.5508795592970472,92,4,0,35,lambda=0.0
sarsa_lambda,0.0,211,-197.7400000000007,417,1,0.5493177017698612,115,3,0,35,lambda=0.0
sarsa_lambda,0.0,212,66.19000000000003,119,1,0.5477602724319119,21,1,0,35,lambda=0.0
sarsa_lambda,0.0,213,-360.4700000000013,441,0,0.5462072587283667,103,12,0,35,lambda=0.0
sarsa_lambda,0.0,214,74.25,113,1,0.5446586481399885,23,0,0,35,lambda=0.0
sarsa_lambda,0.0,215,74.9,74,1,0.5431144281830347,22,2,0,35,lambda=0.0
sarsa_lambda,0.0,216,-151.9399999999996,413,1,0.5415745864091568,66,8,1,35,lambda=0.0
sarsa_lambda,0.0,217,20.60000000000001,130,1,0.5400391104053001,38,3,0,35,lambda=0.0
sarsa_lambda,0.0,218,-158.81000000000017,398,1,0.5385079877936031,86,8,0,35,lambda=0.0
sarsa_lambda,0.0,219,-107.60999999999986,413,1,0.5369812062312984,77,1,0,35,lambda=0.0
sarsa_lambda,0.0,220,-31.929999999999936,222,1,0.5354587534106129,58,1,0,35,lambda=0.0
sarsa_lambda,0.0,221,-161.97999999999985,441,0,0.5339406170586684,38,0,0,35,lambda=0.0
sarsa_lambda,0.0,222,-264.3099999999997,441,0,0.532426784937383,78,7,0,35,lambda=0.0
sarsa_lambda,0.0,223,-223.2500000000001,441,0,0.5309172448433721,68,3,0,35,lambda=0.0
sarsa_lambda,0.0,224,-254.13000000000042,441,0,0.5294119846078505,83,4,0,35,lambda=0.0
sarsa_lambda,0.0,225,58.49000000000001,107,1,0.5279109920965339,19,3,0,35,lambda=0.0
sarsa_lambda,0.0,226,-220.01000000000002,441,0,0.5264142552095411,81,0,0,35,lambda=0.0
sarsa_lambda,0.0,227,-189.08999999999995,441,0,0.5249217618812968,52,0,1,35,lambda=0.0
sarsa_lambda,0.0,228,-192.26000000000005,441,0,0.5234335000804338,58,1,0,35,lambda=0.0
sarsa_lambda,0.0,229,44.65000000000002,92,1,0.5219494578096964,24,5,0,35,lambda=0.0
sarsa_lambda,0.0,230,-200.83,441,0,0.5204696231058439,48,4,0,35,lambda=0.0
sarsa_lambda,0.0,231,-317.38000000000056,441,0,0.5189939840395535,92,10,0,35,lambda=0.0
sarsa_lambda,0.0,232,-77.95999999999994,233,1,0.5175225287153248,57,8,0,35,lambda=0.0
sarsa_lambda,0.0,233,-166.4899999999998,441,0,0.5160552452713832,44,0,0,35,lambda=0.0
sarsa_lambda,0.0,234,-21.540000000000006,156,1,0.5145921218795851,46,6,0,35,lambda=0.0
sarsa_lambda,0.0,235,-183.71000000000015,441,0,0.513133146745322,43,2,0,35,lambda=0.0
sarsa_lambda,0.0,236,68.52000000000001,106,1,0.5116783081074252,24,1,0,35,lambda=0.0
sarsa_lambda,0.0,237,-234.85000000000034,441,0,0.5102275942380721,68,4,0,35,lambda=0.0
sarsa_lambda,0.0,238,-255.18000000000006,441,0,0.5087809934426901,79,4,0,35,lambda=0.0
sarsa_lambda,0.0,239,41.01999999999998,136,1,0.5073384940598638,34,1,0,35,lambda=0.0
sarsa_lambda,0.0,240,-325.46000000000055,441,0,0.5059000844612397,84,13,0,35,lambda=0.0
sarsa_lambda,0.0,241,-54.98999999999994,220,1,0.5044657530514337,56,5,0,35,lambda=0.0
sarsa_lambda,0.0,242,-232.60000000000008,441,0,0.5030354882679366,72,3,0,35,lambda=0.0
sarsa_lambda,0.0,243,-235.92000000000013,441,0,0.5016092785810216,55,7,0,35,lambda=0.0
sarsa_lambda,0.0,244,-324.6100000000009,441,0,0.5001871124936506,98,8,3,35,lambda=0.0
sarsa_lambda,0.0,245,36.10000000000004,189,1,0.49876897854138247,33,0,0,35,lambda=0.0
sarsa_lambda,0.0,246,-278.3900000000003,441,0,0.4973548652922799,100,2,0,35,lambda=0.0
sarsa_lambda,0.0,247,-278.4700000000003,441,0,0.4959447613468175,88,6,0,35,lambda=0.0
sarsa_lambda,0.0,248,-186.8799999999997,441,0,0.49453865533778996,54,1,0,35,lambda=0.0
sarsa_lambda,0.0,249,-179.51000000000008,441,0,0.49313653593022033,46,1,0,35,lambda=0.0
sarsa_lambda,0.0,250,64.27000000000002,121,1,0.49173839182126866,27,0,0,35,lambda=0.0
sarsa_lambda,0.0,251,-3.659999999999954,256,1,0.49034421174014087,40,1,0,35,lambda=0.0
sarsa_lambda,0.0,252,75.10000000000002,105,1,0.48895398444799787,21,0,0,35,lambda=0.0
sarsa_lambda,0.0,253,-277.8400000000003,441,0,0.48756769873786515,80,6,1,35,lambda=0.0
sarsa_lambda,0.0,254,91.15,69,1,0.4861853434345422,17,1,0,35,lambda=0.0
sarsa_lambda,0.0,255,-255.36000000000024,441,0,0.48480690739451243,96,1,0,35,lambda=0.0
sarsa_lambda,0.0,256,60.08000000000001,121,1,0.48343237950585355,18,2,1,35,lambda=0.0
sarsa_lambda,0.0,257,-170.72999999999993,441,0,0.48206174868814783,45,0,0,35,lambda=0.0
sarsa_lambda,0.0,258,-254.53000000000034,441,0,0.48069500389239284,75,5,0,35,lambda=0.0
sarsa_lambda,0.0,259,-277.1300000000002,441,0,0.4793321341009123,93,5,0,35,lambda=0.0
sarsa_lambda,0.0,260,-190.42,441,0,0.47797312832726735,53,1,0,35,lambda=0.0
sarsa_lambda,0.0,261,-295.7500000000007,441,0,0.47661797561616803,81,10,0,35,lambda=0.0
sarsa_lambda,0.0,262,-54.559999999999874,291,1,0.4752666650433848,57,3,0,35,lambda=0.0
sarsa_lambda,0.0,263,-242.13000000000014,441,0,0.4739191857156605,62,7,0,35,lambda=0.0
sarsa_lambda,0.0,264,-280.1000000000005,441,0,0.47257552677062287,80,8,0,35,lambda=0.0
sarsa_lambda,0.0,265,-196.49000000000012,441,0,0.47123567737669647,56,1,0,35,lambda=0.0
sarsa_lambda,0.0,266,-40.77999999999976,221,1,0.46989962673301566,51,5,0,35,lambda=0.0
sarsa_lambda,0.0,267,9.249999999999943,181,1,0.4685673640693377,22,4,1,35,lambda=0.0
sarsa_lambda,0.0,268,29.769999999999982,165,1,0.4672388786459553,33,1,0,35,lambda=0.0
sarsa_lambda,0.0,269,85.10000000000001,95,1,0.4659141597536109,15,1,0,35,lambda=0.0
sarsa_lambda,0.0,270,-223.77999999999992,441,0,0.4645931967134097,65,3,0,35,lambda=0.0
sarsa_lambda,0.0,271,-76.02999999999984,309,1,0.4632759788767337,61,3,0,35,lambda=0.0
sarsa_lambda,0.0,272,13.180000000000092,198,1,0.4619624956251562,40,0,0,35,lambda=0.0
sarsa_lambda,0.0,273,69.13,93,1,0.46065273637035553,21,2,0,35,lambda=0.0
sarsa_lambda,0.0,274,53.22999999999999,102,1,0.45934669055403055,24,3,0,35,lambda=0.0
sarsa_lambda,0.0,275,-11.439999999999841,260,1,0.45804434764781465,36,2,0,35,lambda=0.0
sarsa_lambda,0.0,276,82.09000000000003,76,1,0.4567456971531918,12,3,0,35,lambda=0.0
sarsa_lambda,0.0,277,-51.53999999999995,266,1,0.45545072860141095,46,6,0,35,lambda=0.0
sarsa_lambda,0.0,278,-12.679999999999964,214,1,0.45415943155340255,46,3,0,35,lambda=0.0
sarsa_lambda,0.0,279,-249.2400000000001,441,0,0.4528717955996936,59,8,0,35,lambda=0.0
sarsa_lambda,0.0,280,-252.26000000000036,441,0,0.45158781036032436,72,6,0,35,lambda=0.0
sarsa_lambda,0.0,281,-159.17999999999984,441,0,0.4503074654847643,34,1,0,35,lambda=0.0
sarsa_lambda,0.0,282,-190.38999999999987,441,0,0.44903075065182896,61,0,0,35,lambda=0.0
sarsa_lambda,0.0,283,-158.25999999999982,426,1,0.4477576555695963,66,11,0,35,lambda=0.0
sarsa_lambda,0.0,284,-181.84999999999997,441,0,0.4464881699753242,52,0,0,35,lambda=0.0
sarsa_lambda,0.0,285,-184.13999999999984,441,0,0.4452222836353676,48,2,0,35,lambda=0.0
sarsa_lambda,0.0,286,-303.8100000000007,441,0,0.44395998634509565,89,9,0,35,lambda=0.0
sarsa_lambda,0.0,287,36.12999999999997,147,1,0.44270126792881004,29,2,0,35,lambda=0.0
sarsa_lambda,0.0,288,61.080000000000034,134,1,0.44144611823966257,26,0,0,35,lambda=0.0
sarsa_lambda,0.0,289,-220.15000000000006,441,0,0.4401945271595733,69,2,0,35,lambda=0.0
sarsa_lambda,0.0,290,73.4,93,1,0.4389464845991494,17,2,0,35,lambda=0.0
sarsa_lambda,0.0,291,-121.68000000000005,411,1,0.4377019804976034,83,1,0,35,lambda=0.0
sarsa_lambda,0.0,292,64.18,85,1,0.4364610048226722,21,3,0,35,lambda=0.0
sarsa_lambda,0.0,293,-7.589999999999989,243,1,0.4352235475705365,35,3,0,35,lambda=0.0
sarsa_lambda,0.0,294,-98.98999999999982,344,1,0.43398959876573956,64,5,2,35,lambda=0.0
sarsa_lambda,0.0,295,-22.689999999999927,241,1,0.43275914846110736,49,2,0,35,lambda=0.0
sarsa_lambda,0.0,296,101.71000000000001,59,1,0.431532186737668,11,1,0,35,lambda=0.0
sarsa_lambda,0.0,297,30.08999999999999,154,1,0.43030870370457214,26,3,0,35,lambda=0.0
sarsa_lambda,0.0,298,-176.61999999999983,441,0,0.42908868949901285,52,0,0,35,lambda=0.0
sarsa_lambda,0.0,299,-42.58999999999979,213,1,0.42787213428614634,32,10,1,35,lambda=0.0
sarsa_lambda,0.0,300,-292.1100000000008,441,0,0.42665902825901264,62,14,0,35,lambda=0.0
sarsa_lambda,0.0,301,25.169999999999987,176,1,0.42544936163845665,24,2,0,35,lambda=0.0
sarsa_lambda,0.0,302,-178.77,441,0,0.42424312467304914,52,0,0,35,lambda=0.0
sarsa_lambda,0.0,303,-288.2500000000005,441,0,0.42304030763900813,86,3,0,35,lambda=0.0
sarsa_lambda,0.0,304,-52.67999999999991,324,1,0.4218409008401205,52,2,2,35,lambda=0.0
sarsa_lambda,0.0,305,-183.18000000000012,441,0,0.4206448946076642,50,1,0,35,lambda=0.0
sarsa_lambda,0.0,306,108.15,50,1,0.41945227930032963,10,1,0,35,lambda=0.0
sarsa_lambda,0.0,307,-68.04999999999988,278,1,0.41826304530414266,47,5,3,35,lambda=0.0
sarsa_lambda,0.0,308,-43.52999999999996,271,1,0.41707718303238644,49,2,0,35,lambda=0.0
sarsa_lambda,0.0,309,34.610000000000014,111,1,0.4158946829255248,33,3,2,35,lambda=0.0
sarsa_lambda,0.0,310,-83.44999999999986,374,1,0.41471553545112444,52,4,0,35,lambda=0.0
sarsa_lambda,0.0,311,31.980000000000047,179,1,0.41353973110377884,33,1,0,35,lambda=0.0
sarsa_lambda,0.0,312,43.86999999999995,148,1,0.4123672604050309,34,0,0,35,lambda=0.0
sarsa_lambda,0.0,313,-296.68,441,0,0.41119811390329736,80,7,0,35,lambda=0.0
sarsa_lambda,0.0,314,-9.659999999999954,267,1,0.4100322821737918,37,2,0,35,lambda=0.0
sarsa_lambda,0.0,315,-104.9999999999999,341,1,0.40886975581844903,61,7,0,35,lambda=0.0
sarsa_lambda,0.0,316,-206.00000000000023,441,0,0.40771052546584957,55,3,0,35,lambda=0.0
sarsa_lambda,0.0,317,-191.93,441,0,0.40655458177114356,60,1,0,35,lambda=0.0
sarsa_lambda,0.0,318,-182.95999999999998,441,0,0.40540191541597603,52,0,0,35,lambda=0.0
sarsa_lambda,0.0,319,33.04999999999998,169,1,0.4042525171084112,33,1,0,35,lambda=0.0
sarsa_lambda,0.0,320,-174.58999999999986,434,1,0.403106377582858,80,8,2,35,lambda=0.0
sarsa_lambda,0.0,321,-264.86000000000007,441,0,0.4019634875999952,75,7,0,35,lambda=0.0
sarsa_lambda,0.0,322,-80.7299999999998,291,1,0.4008238379466969,47,7,2,35,lambda=0.0
sarsa_lambda,0.0,323,74.95000000000002,106,1,0.3996874194359583,16,1,0,35,lambda=0.0
sarsa_lambda,0.0,324,-190.34999999999997,441,0,0.39855422290682196,47,2,0,35,lambda=0.0
sarsa_lambda,0.0,325,94.87,68,1,0.3974242392243032,13,1,1,35,lambda=0.0
sarsa_lambda,0.0,326,106.40000000000002,55,1,0.39629745927931714,5,2,0,35,lambda=0.0
sarsa_lambda,0.0,327,81.72000000000003,97,1,0.3951738739886051,21,0,0,35,lambda=0.0
sarsa_lambda,0.0,328,-189.46999999999994,441,0,0.39405347429466114,52,1,0,35,lambda=0.0
sarsa_lambda,0.0,329,48.810000000000045,157,1,0.3929362511656595,31,0,0,35,lambda=0.0
sarsa_lambda,0.0,330,-284.26,441,0,0.3918221955953811,81,4,1,35,lambda=0.0
sarsa_lambda,0.0,331,-40.04999999999994,244,1,0.39071129860314185,58,2,0,35,lambda=0.0
sarsa_lambda,0.0,332,35.520000000000024,133,1,0.3896035512337192,27,3,2,35,lambda=0.0
sarsa_lambda,0.0,333,88.30000000000001,59,1,0.3884989445572812,11,3,0,35,lambda=0.0
sarsa_lambda,0.0,334,-192.8400000000001,441,0,0.38739746966931304,61,0,0,35,lambda=0.0
sarsa_lambda,0.0,335,60.900000000000006,121,1,0.38629911769054676,27,1,0,35,lambda=0.0
sarsa_lambda,0.0,336,-246.86000000000053,441,0,0.38520387976688847,86,1,0,35,lambda=0.0
sarsa_lambda,0.0,337,-217.58000000000015,441,0,0.38411174706934764,62,3,0,35,lambda=0.0
sarsa_lambda,0.0,338,54.96000000000001,134,1,0.3830227107939658,25,1,1,35,lambda=0.0
sarsa_lambda,0.0,339,79.23000000000002,65,1,0.3819367621617455,15,3,0,35,lambda=0.0
sarsa_lambda,0.0,340,81.22,80,1,0.38085389241857953,10,3,0,35,lambda=0.0
sarsa_lambda,0.0,341,31.52000000000008,152,1,0.3797740928351804,29,3,1,35,lambda=0.0
sarsa_lambda,0.0,342,25.32000000000012,195,1,0.37869735470700994,35,1,0,35,lambda=0.0
sarsa_lambda,0.0,343,9.850000000000037,194,1,0.3776236693542091,38,1,0,35,lambda=0.0
sarsa_lambda,0.0,344,79.97000000000003,106,1,0.3765530281215283,18,0,0,35,lambda=0.0
sarsa_lambda,0.0,345,70.73000000000002,91,1,0.37548542237825694,19,2,0,35,lambda=0.0
sarsa_lambda,0.0,346,-144.67,441,0,0.3744208435181547,31,0,0,35,lambda=0.0
sarsa_lambda,0.0,347,41.539999999999964,113,1,0.37335928295938137,23,4,0,35,lambda=0.0
sarsa_lambda,0.0,348,-236.12,441,0,0.3723007321444282,64,5,0,35,lambda=0.0
sarsa_lambda,0.0,349,-196.32999999999979,441,0,0.3712451825400489,61,1,0,35,lambda=0.0
sarsa_lambda,0.0,350,-153.26999999999987,441,0,0.3701926256371904,35,0,0,35,lambda=0.0
sarsa_lambda,0.0,351,-62.229999999999976,283,1,0.36914305295092487,51,6,0,35,lambda=0.0
sarsa_lambda,0.0,352,-43.890000000000086,247,1,0.3680964560203806,44,4,1,35,lambda=0.0
sarsa_lambda,0.0,353,54.90000000000002,139,1,0.3670528264086747,11,3,0,35,lambda=0.0
sarsa_lambda,0.0,354,-101.1399999999998,431,1,0.36601215570284407,69,1,0,35,lambda=0.0
sarsa_lambda,0.0,355,59.47999999999997,114,1,0.36497443551377856,26,1,0,35,lambda=0.0
sarsa_lambda,0.0,356,-12.799999999999827,233,1,0.36393965747615253,38,4,1,35,lambda=0.0
sarsa_lambda,0.0,357,-163.65999999999994,441,0,0.3629078132483581,39,1,0,35,lambda=0.0
sarsa_lambda,0.0,358,-183.21999999999986,441,0,0.3618788945124372,53,0,0,35,lambda=0.0
sarsa_lambda,0.0,359,-168.4700000000001,441,0,0.3608528929740152,38,1,0,35,lambda=0.0
sarsa_lambda,0.0,360,-164.50999999999988,441,0,0.3598298003622336,37,1,0,35,lambda=0.0
sarsa_lambda,0.0,361,78.92,83,1,0.35880960842968346,15,2,0,35,lambda=0.0
sarsa_lambda,0.0,362,-171.5599999999999,441,0,0.35779230895233916,47,0,0,35,lambda=0.0
sarsa_lambda,0.0,363,31.030000000000015,174,1,0.35677789372949154,24,3,0,35,lambda=0.0
sarsa_lambda,0.0,364,74.96000000000001,116,1,0.35576635458368255,22,0,0,35,lambda=0.0
sarsa_lambda,0.0,365,71.73000000000002,79,1,0.3547576833606385,17,3,0,35,lambda=0.0
sarsa_lambda,0.0,366,-5.359999999999914,209,1,0.35375187192920526,31,4,0,35,lambda=0.0
sarsa_lambda,0.0,367,2.3000000000000256,154,1,0.35274891218128174,29,6,1,35,lambda=0.0
sarsa_lambda,0.0,368,101.95000000000002,81,1,0.3517487960317553,10,0,1,35,lambda=0.0
sarsa_lambda,0.0,369,48.85000000000004,114,1,0.350751515418436,38,0,0,35,lambda=0.0
sarsa_lambda,0.0,370,-205.48999999999995,441,0,0.34975706230199205,72,0,0,35,lambda=0.0
sarsa_lambda,0.0,371,94.19,81,1,0.34876542866588495,11,1,0,35,lambda=0.0
sarsa_lambda,0.0,372,98.96000000000001,72,1,0.3477766065163044,10,1,0,35,lambda=0.0
sarsa_lambda,0.0,373,-147.57999999999976,432,1,0.34679058788210454,74,4,2,35,lambda=0.0
sarsa_lambda,0.0,374,109.08000000000001,64,1,0.3458073648147391,10,0,0,35,lambda=0.0
sarsa_lambda,0.0,375,-213.01000000000005,441,0,0.34482692938819787,60,3,0,35,lambda=0.0
sarsa_lambda,0.0,376,22.94000000000004,182,1,0.3438492736989422,38,1,0,35,lambda=0.0
sarsa_lambda,0.0,377,61.46000000000003,119,1,0.3428743898658419,19,2,0,35,lambda=0.0
sarsa_lambda,0.0,378,-156.78000000000011,441,0,0.3419022700301111,38,0,0,35,lambda=0.0
sarsa_lambda,0.0,379,-161.6199999999999,441,0,0.34093290635524554,38,0,0,35,lambda=0.0
sarsa_lambda,0.0,380,80.97,81,1,0.33996629102695886,8,3,1,35,lambda=0.0
sarsa_lambda,0.0,381,87.29000000000002,65,1,0.3390024162531197,15,2,0,35,lambda=0.0
sarsa_lambda,0.0,382,-143.04999999999998,441,0,0.3380412742636896,27,0,0,35,lambda=0.0
sarsa_lambda,0.0,383,-197.89000000000004,441,0,0.337082857310659,57,2,0,35,lambda=0.0
sarsa_lambda,0.0,384,-8.489999999999938,230,1,0.33612715766798607,40,2,0,35,lambda=0.0
sarsa_lambda,0.0,385,11.939999999999998,187,1,0.33517416763153357,39,2,0,35,lambda=0.0
sarsa_lambda,0.0,386,49.06,99,1,0.3342238795190075,19,5,0,35,lambda=0.0
sarsa_lambda,0.0,387,12.860000000000042,186,1,0.33327628566989426,32,2,0,35,lambda=0.0
sarsa_lambda,0.0,388,-148.59999999999985,441,0,0.3323313784453998,33,0,0,35,lambda=0.0
sarsa_lambda,0.0,389,-195.13000000000005,441,0,0.33138915022838733,63,0,0,35,lambda=0.0
sarsa_lambda,0.0,390,9.38000000000008,212,1,0.3304495934233164,36,1,0,35,lambda=0.0
sarsa_lambda,0.0,391,79.22,123,1,0.3295127004561816,17,0,0,35,lambda=0.0
sarsa_lambda,0.0,392,-169.6,441,0,0.32857846377445094,40,1,0,35,lambda=0.0
sarsa_lambda,0.0,393,-158.95999999999995,441,0,0.32764687584700597,46,0,0,35,lambda=0.0
sarsa_lambda,0.0,394,13.919999999999916,147,1,0.3267179291640801,46,1,1,35,lambda=0.0
sarsa_lambda,0.0,395,-66.93999999999998,306,1,0.3257916162371988,48,5,0,35,lambda=0.0
sarsa_lambda,0.0,396,105.33000000000001,48,1,0.3248679295991186,8,2,0,35,lambda=0.0
sarsa_lambda,0.0,397,-175.1400000000001,441,0,0.32394686180376747,52,0,0,35,lambda=0.0
sarsa_lambda,0.0,398,-153.05999999999975,441,0,0.3230284054261844,32,1,0,35,lambda=0.0
sarsa_lambda,0.0,399,-218.55000000000018,441,0,0.3221125530624598,61,4,0,35,lambda=0.0
sarsa_lambda,0.0,400,-16.15999999999984,359,1,0.3211992973296755,33,1,0,35,lambda=0.0
sarsa_lambda,0.0,401,-164.31999999999996,441,0,0.3202886308658456,46,0,0,35,lambda=0.0
sarsa_lambda,0.0,402,-135.89999999999992,403,1,0.3193805463298569,83,2,0,35,lambda=0.0
sarsa_lambda,0.0,403,-85.46999999999981,375,1,0.31847503640140973,63,2,0,35,lambda=0.0
sarsa_lambda,0.0,404,-195.65000000000012,441,0,0.3175720937809591,54,2,0,35,lambda=0.0
sarsa_lambda,0.0,405,-273.22000000000025,441,0,0.31667171118965554,64,11,0,35,lambda=0.0
sarsa_lambda,0.0,406,33.420000000000044,198,1,0.31577388136928686,20,3,0,35,lambda=0.0
sarsa_lambda,0.0,407,21.550000000000068,143,1,0.3148785970822192,39,2,0,35,lambda=0.0
